EGID,BFS_NR,GDEHISTID,BFS_GEMEINDE,ESID,STRNAMK1_HPT,STRNAMK1,DEINR,DEINR_ZUS_HPT,GBEZ,PLZ,PLZZ,PLZNAME,EGRID,PRZNUMMER,GBPER_CODE,LTYP,LTYP_TXT,GEBNR,E_COORD,N_COORD,EDID,EGAID,DOFFADR,DKODE,DKODN,GSTAT,GSTAT_TXT,GKAT,GKAT_TXT,GKLAS,GKLAS_TXT,GBAUJ,GBAUM,GBAUP,GBAUP_TXT,GABBJ,GAREA,GVOL,GVOLNORM,GVOLNORM_TXT,GTERRA,GASTW,GANZWHG,GAZZI,GSCHUTZR,GEBF,GENH1,GENH1_TXT,GWAERSH1,GWAERSH1_TXT,GWAERZH1,GWAERZH1_TXT,GWAERDATH1,GENH2,GENH2_TXT,GWAERSH2,GWAERSH2_TXT,GWAERZH2,GWAERZH2_TXT,GWAERDATH2,GENW1,GENW1_TXT,GWAERSW1,GWAERSW1_TXT,GWAERZW1,GWAERZW1_TXT,GWAERDATW1,GENW2,GENW2_TXT,GWAERSW2,GWAERSW2_TXT,GWAERZW2,GWAERZW2_TXT,GWAERDATW2,KOORD_ORIGIN,DAT_VERARB
209581,1061.0,15600.0,Luzern,10074185.0,Oberseeburg,Oberseeburg,22,,,6006,0,Luzern,CH468950359610,10126.0,112.0,,,112.4356.A,2668961.876,1211418.362,0,100227758.0,1.0,2668953.868,1211424.068,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1980.0,,8015.0,1971-1980,,304.0,,,,0.0,4.0,6.0,,1.0,1200.0,7542.0,Holz (Pellets),869.0,Gemäss Baubewilligung,7431.0,Heizkessel (gen.) für mehr. Geb.,2022-12-31 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2022-08-08 00:00:00+00:00,7542.0,Holz (Pellets),869.0,Gemäss Baubewilligung,7630.0,Heizkessel (generisch),2022-12-31 00:00:00+00:00,7570.0,Sonne (thermisch),869.0,Gemäss Baubewilligung,7620.0,Thermische Solaranlage,2022-12-31 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209587,1061.0,15600.0,Luzern,10074185.0,Oberseeburg,Oberseeburg,34,,,6006,0,Luzern,CH343550899548,3546.0,112.0,,,112.4238,2669012.834,1211411.176,0,100215925.0,1.0,2669005.986,1211406.661,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1979.0,,8015.0,1971-1980,,310.0,,,,0.0,4.0,6.0,,,964.0,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7431.0,Heizkessel (gen.) für mehr. Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209589,1061.0,15600.0,Luzern,10108500.0,Oberseeburgrain,Oberseeburgrain,1,,,6006,0,Luzern,CH943550890729,3698.0,112.0,,,112.4441,2669043.793,1211449.33,0,100215927.0,1.0,2669044.679,1211455.309,1004,bestehend,1020.0,Mit Wohnnutzung,1121.0,Gebäude mit 2 Wohnungen,1982.0,,8016.0,1981-1985,,196.0,,,,0.0,2.0,2.0,,1.0,226.0,7511.0,Erdwärmesonde,869.0,Gemäss Baubewilligung,7410.0,Wärmepumpe für ein Geb.,2023-09-08 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2023-09-08 00:00:00+00:00,7511.0,Erdwärmesonde,869.0,Gemäss Baubewilligung,7610.0,Wärmepumpe,2023-09-08 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2023-09-08 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209591,1061.0,15600.0,Luzern,10108500.0,Oberseeburgrain,Oberseeburgrain,7,,,6006,0,Luzern,CH935089350701,3697.0,112.0,,,112.4401,2668965.631,1211471.803,0,100215929.0,1.0,2668969.6,1211471.3,1004,bestehend,1020.0,Mit Wohnnutzung,1121.0,Gebäude mit 2 Wohnungen,1981.0,,8016.0,1981-1985,,212.0,,,,0.0,3.0,2.0,,1.0,,7501.0,Luft,859.0,Andere,7410.0,Wärmepumpe für ein Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2023-05-09 00:00:00+00:00,7501.0,Luft,859.0,Andere,7610.0,Wärmepumpe,2024-06-04 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2023-05-09 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209596,1061.0,15600.0,Luzern,10108500.0,Oberseeburgrain,Oberseeburgrain,16,,Abzubrechen,6006,0,Luzern,CH195089073537,3703.0,112.0,,,112.4216,2668952.544,1211506.24,0,100215934.0,0.0,2668958.0,1211502.517,1007,abgebrochen,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1984.0,,8016.0,1981-1985,2019.0,,,,,0.0,3.0,1.0,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7430.0,Heizkessel (gene.) für ein Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7560.0,Elektrizität,860.0,Gemäss Volkszählung 2000,7650.0,Zentraler Elektroboiler,2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209620,1061.0,15600.0,Luzern,10014826.0,Büttenenring,Büttenenring,1,,ABZUBRECHEN,6006,0,Luzern,CH213591508979,3146.0,112.0,,,112.4144,2669628.59,1211887.605,0,100215958.0,0.0,,,1007,abgebrochen,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1977.0,,8015.0,1971-1980,2020.0,,,,,0.0,4.0,8.0,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209621,1061.0,15600.0,Luzern,10014826.0,Büttenenring,Büttenenring,3,,ABZUBRECHEN,6006,0,Luzern,CH213591508979,3146.0,112.0,,,112.4145,2669628.59,1211887.605,0,100215959.0,0.0,,,1007,abgebrochen,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1977.0,,8015.0,1971-1980,2020.0,,,,,0.0,4.0,8.0,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209623,1061.0,15600.0,Luzern,10014826.0,Büttenenring,Büttenenring,5,,,6006,0,Luzern,CH473589905044,3069.0,112.0,,,112.4121,2669570.0,1211889.0,0,100215961.0,0.0,2669571.74,1211892.036,1007,abgebrochen,1020.0,Mit Wohnnutzung,1121.0,Gebäude mit 2 Wohnungen,1977.0,,8015.0,1971-1980,2021.0,,,,,0.0,1.0,2.0,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209624,1061.0,15600.0,Luzern,10014826.0,Büttenenring,Büttenenring,7,,,6006,0,Luzern,CH473589905044,3069.0,112.0,,,112.4122,2669560.0,1211903.0,0,100215962.0,0.0,2669564.165,1211907.961,1007,abgebrochen,1020.0,Mit Wohnnutzung,1121.0,Gebäude mit 2 Wohnungen,1977.0,,8015.0,1971-1980,2021.0,,,,,0.0,2.0,2.0,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209625,1061.0,15600.0,Luzern,10014826.0,Büttenenring,Büttenenring,8,,ABZUBRECHEN,6006,0,Luzern,CH213591508979,3146.0,112.0,,,112.4123,2669600.699,1211928.35,0,100215963.0,0.0,,,1007,abgebrochen,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1977.0,,8015.0,1971-1980,2020.0,,,,,0.0,5.0,10.0,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209626,1061.0,15600.0,Luzern,10014826.0,Büttenenring,Büttenenring,10,,ABZUBRECHEN,6006,0,Luzern,CH213591508979,3146.0,112.0,,,112.4124,2669600.699,1211928.35,0,100215964.0,0.0,,,1007,abgebrochen,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1977.0,,8015.0,1971-1980,2020.0,,,,,0.0,5.0,10.0,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209633,1061.0,15600.0,Luzern,10014829.0,Eggen,Eggen,1,,,6006,0,Luzern,CH335089350711,3727.0,112.0,,,112.4436,2669407.398,1211634.367,0,100215971.0,0.0,2669413.233,1211636.951,1007,abgebrochen,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1982.0,,8016.0,1981-1985,2025.0,257.0,,,,0.0,5.0,7.0,,,,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7431.0,Heizkessel (gen.) für mehr. Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7530.0,Heizöl,864.0,Kantonale Daten/Gebäudeprogramm,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209634,1061.0,15600.0,Luzern,10014829.0,Eggen,Eggen,2,,,6006,0,Luzern,CH335089350711,3727.0,112.0,,,112.4438,2669400.829,1211652.351,0,100215972.0,0.0,2669406.931,1211654.403,1007,abgebrochen,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1982.0,,8016.0,1981-1985,2025.0,258.0,,,,0.0,5.0,7.0,,1.0,,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7431.0,Heizkessel (gen.) für mehr. Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7530.0,Heizöl,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209635,1061.0,15600.0,Luzern,10014829.0,Eggen,Eggen,3,,,6006,0,Luzern,CH335089350711,3727.0,112.0,,,112.4439,2669403.092,1211695.908,0,100215973.0,0.0,2669407.827,1211699.951,1007,abgebrochen,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1982.0,,8016.0,1981-1985,2025.0,259.0,,,,0.0,5.0,6.0,,1.0,,7520.0,Gas,870.0,Gemäss Versorgungswerk,7431.0,Heizkessel (gen.) für mehr. Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7400.0,Kein Wärmeerzeuger,2017-03-06 00:00:00+00:00,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,869.0,Gemäss Baubewilligung,7600.0,Kein Wärmeerzeuger,2017-03-06 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209636,1061.0,15600.0,Luzern,10084474.0,Büttenenstrasse,Büttenenstr.,1,,,6006,0,Luzern,CH213595508943,3533.0,112.0,,,112.4060,2669315.055,1211707.956,0,100215974.0,1.0,2669320.116,1211708.89,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1974.0,,8015.0,1971-1980,,345.0,,,,0.0,6.0,15.0,,,,7520.0,Gas,864.0,Kantonale Daten/Gebäudeprogramm,7430.0,Heizkessel (gene.) für ein Geb.,2021-02-10 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7520.0,Gas,864.0,Kantonale Daten/Gebäudeprogramm,7630.0,Heizkessel (generisch),2021-02-10 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209637,1061.0,15600.0,Luzern,10084474.0,Büttenenstrasse,Büttenenstr.,3,,,6006,0,Luzern,CH213595508943,3533.0,112.0,,,112.4061,2669305.09,1211725.593,0,100215975.0,1.0,2669312.217,1211725.81,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1974.0,,8015.0,1971-1980,,215.0,,,,0.0,6.0,10.0,,1.0,,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7430.0,Heizkessel (gene.) für ein Geb.,2022-03-03 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7520.0,Gas,855.0,Gemäss Feuerungskontrolle,7630.0,Heizkessel (generisch),2022-03-03 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209638,1061.0,15600.0,Luzern,10084474.0,Büttenenstrasse,Büttenenstr.,5,,,6006,0,Luzern,CH213595508943,3533.0,112.0,,,112.4063,2669266.789,1211726.295,0,100215976.0,1.0,2669263.234,1211730.877,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1974.0,,8015.0,1971-1980,,249.0,,,,0.0,5.0,7.0,,,,7520.0,Gas,864.0,Kantonale Daten/Gebäudeprogramm,7430.0,Heizkessel (gene.) für ein Geb.,2021-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7520.0,Gas,864.0,Kantonale Daten/Gebäudeprogramm,7630.0,Heizkessel (generisch),2021-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209639,1061.0,15600.0,Luzern,10084474.0,Büttenenstrasse,Büttenenstr.,7,,,6006,0,Luzern,CH213595508943,3533.0,112.0,,,112.4064,2669249.505,1211719.499,0,100215977.0,1.0,2669248.409,1211725.313,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1974.0,,8015.0,1971-1980,,254.0,,,,0.0,4.0,6.0,,1.0,,7520.0,Gas,864.0,Kantonale Daten/Gebäudeprogramm,7430.0,Heizkessel (gene.) für ein Geb.,2021-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7520.0,Gas,864.0,Kantonale Daten/Gebäudeprogramm,7630.0,Heizkessel (generisch),2021-06-04 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209644,1061.0,15600.0,Luzern,10187972.0,Kreuzbuchstrasse,Kreuzbuchstr.,111,,,6006,0,Luzern,CH935089359510,3513.0,112.0,,,112.4087,2669183.176,1211677.875,0,100215982.0,1.0,2669184.281,1211681.996,1004,bestehend,1020.0,Mit Wohnnutzung,1121.0,Gebäude mit 2 Wohnungen,1975.0,,8015.0,1971-1980,,80.0,,,,0.0,3.0,2.0,,,227.0,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209645,1061.0,15600.0,Luzern,10187972.0,Kreuzbuchstrasse,Kreuzbuchstr.,113,,,6006,0,Luzern,CH943550899538,3514.0,112.0,,,112.4155,2669201.831,1211689.537,0,100215983.0,1.0,2669201.734,1211683.356,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1975.0,,8015.0,1971-1980,,86.0,,,,0.0,3.0,1.0,,,,7542.0,Holz (Pellets),864.0,Kantonale Daten/Gebäudeprogramm,7431.0,Heizkessel (gen.) für mehr. Geb.,2024-06-04 00:00:00+00:00,,,,,,,,7542.0,Holz (Pellets),864.0,Kantonale Daten/Gebäudeprogramm,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,,,,,,,,Gebäude,2026-08-11 00:00:00+00:00
209646,1061.0,15600.0,Luzern,10187972.0,Kreuzbuchstrasse,Kreuzbuchstr.,115,,,6006,0,Luzern,CH673588665057,3515.0,112.0,,,112.4156,2669209.044,1211691.495,0,100215984.0,1.0,2669212.601,1211687.1,1004,bestehend,1020.0,Mit Wohnnutzung,1121.0,Gebäude mit 2 Wohnungen,1975.0,,8015.0,1971-1980,,86.0,,,,0.0,3.0,2.0,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7400.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209648,1061.0,15600.0,Luzern,10187972.0,Kreuzbuchstrasse,Kreuzbuchstr.,119,,,6006,0,Luzern,CH173589955034,3517.0,112.0,,,112.4158,2669220.538,1211697.726,0,100215986.0,1.0,2669220.659,1211693.358,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1975.0,,8015.0,1971-1980,,71.0,,,,0.0,3.0,1.0,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209653,1061.0,15600.0,Luzern,10187972.0,Kreuzbuchstrasse,Kreuzbuchstr.,129,,,6006,0,Luzern,CH128995503547,3523.0,112.0,,,112.4164,2669240.877,1211671.305,0,100215991.0,1.0,2669239.721,1211677.034,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1975.0,,8015.0,1971-1980,,79.0,,,,0.0,3.0,1.0,,1.0,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7530.0,Heizöl,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209654,1061.0,15600.0,Luzern,10084474.0,Büttenenstrasse,Büttenenstr.,16,,,6006,0,Luzern,CH589450358974,3463.0,112.0,,,112.3968,2669597.01,1211747.605,0,100215992.0,1.0,2669593.961,1211759.132,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1970.0,,8014.0,1961-1970,,560.0,,,,0.0,7.0,28.0,,1.0,,7520.0,Gas,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7520.0,Gas,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209655,1061.0,15600.0,Luzern,10084474.0,Büttenenstrasse,Büttenenstr.,18,,,6006,0,Luzern,CH589450358974,3463.0,112.0,,,112.3969,2669647.128,1211772.051,0,100215993.0,1.0,2669646.405,1211785.367,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1970.0,,8014.0,1961-1970,,556.0,,,,0.0,7.0,28.0,,1.0,,7520.0,Gas,860.0,Gemäss Volkszählung 2000,7431.0,Heizkessel (gen.) für mehr. Geb.,2001-11-29 00:00:00+00:00,,,,,,,,7520.0,Gas,860.0,Gemäss Volkszählung 2000,7630.0,Heizkessel (generisch),2001-11-29 00:00:00+00:00,7500.0,Keine,860.0,Gemäss Volkszählung 2000,7600.0,Kein Wärmeerzeuger,2001-11-29 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209658,1061.0,15600.0,Luzern,10069522.0,Büttenenhalde,Büttenenhalde,38,,Holzpellets,6006,0,Luzern,CH235089350745,3717.0,112.0,,,112.4335,2669813.628,1211856.83,0,100215996.0,1.0,2669808.424,1211849.774,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1980.0,,8015.0,1971-1980,,572.0,,,,0.0,9.0,34.0,,1.0,4531.0,7542.0,Holz (Pellets),864.0,Kantonale Daten/Gebäudeprogramm,7431.0,Heizkessel (gen.) für mehr. Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,857.0,Gemäss Kontaktperson,7400.0,Kein Wärmeerzeuger,2022-11-08 00:00:00+00:00,7542.0,Holz (Pellets),864.0,Kantonale Daten/Gebäudeprogramm,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,857.0,Gemäss Kontaktperson,7600.0,Kein Wärmeerzeuger,2022-11-08 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209659,1061.0,15600.0,Luzern,10069522.0,Büttenenhalde,Büttenenhalde,39,,,6006,0,Luzern,CH780850358997,3763.0,112.0,,,112.4456,2669801.614,1211880.478,0,100215997.0,1.0,2669794.857,1211876.445,1004,bestehend,1020.0,Mit Wohnnutzung,1122.0,Gebäude mit 3+ Whgen,1982.0,,8016.0,1981-1985,,256.0,,,,0.0,9.0,12.0,,1.0,1700.0,7542.0,Holz (Pellets),864.0,Kantonale Daten/Gebäudeprogramm,7430.0,Heizkessel (gene.) für ein Geb.,2024-06-04 00:00:00+00:00,7500.0,Keine,857.0,Gemäss Kontaktperson,7400.0,Kein Wärmeerzeuger,2022-11-08 00:00:00+00:00,7542.0,Holz (Pellets),864.0,Kantonale Daten/Gebäudeprogramm,7630.0,Heizkessel (generisch),2024-06-04 00:00:00+00:00,7500.0,Keine,857.0,Gemäss Kontaktperson,7600.0,Kein Wärmeerzeuger,2022-11-08 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
209660,1061.0,15600.0,Luzern,10069522.0,Büttenenhalde,Büttenenhalde,12,,,6006,0,Luzern,CH280750358903,3712.0,112.0,,,112.4336,2669761.066,1211811.775,0,100215998.0,1.0,2669768.753,1211818.749,1004,bestehend,1020.0,Mit Wohnnutzung,1110.0,Gebäude mit 1 Wohnung,1980.0,,8015.0,1971-1980,,142.0,,,,0.0,1.0,1.0,,,,7542.0,Holz (Pellets),857.0,Gemäss Kontaktperson,7431.0,Heizkessel (gen.) für mehr. Geb.,2022-11-08 00:00:00+00:00,7500.0,Keine,857.0,Gemäss Kontaktperson,7400.0,Kein Wärmeerzeuger,2022-11-08 00:00:00+00:00,7542.0,Holz (Pellets),857.0,Gemäss Kontaktperson,7630.0,Heizkessel (generisch),2022-11-08 00:00:00+00:00,7500.0,Keine,857.0,Gemäss Kontaktperson,7600.0,Kein Wärmeerzeuger,2022-11-08 00:00:00+00:00,Gebäude,2026-08-11 00:00:00+00:00
